Mandi_Name-Agmark,District_ID,District_Name-Agmark,State_Name
Anchal,915.0,Kollam,Kerala
Chathanoor,915.0,Kollam,Kerala
Kaliyanchanda,915.0,Kollam,Kerala
Kollam,915.0,Kollam,Kerala
Kottarakkara,915.0,Kollam,Kerala
Punalur,915.0,Kollam,Kerala
Sasthamkotta,915.0,Kollam,Kerala
Kavaratti,,Kavaratti,Lakshadweep
Bamora,1001.0,Sagar,Madhya Pradesh
Banda,1001.0,Sagar,Madhya Pradesh
Bina,1001.0,Sagar,Madhya Pradesh
Deori,1001.0,Sagar,Madhya Pradesh
Garhakota,1001.0,Sagar,Madhya Pradesh
Jaisinagar,1001.0,Sagar,Madhya Pradesh
Kesli,1001.0,Sagar,Madhya Pradesh
Khurai,1001.0,Sagar,Madhya Pradesh
Malthone,1001.0,Sagar,Madhya Pradesh
Rahatgarh,1001.0,Sagar,Madhya Pradesh
Rehli,1001.0,Sagar,Madhya Pradesh
Sagar,1001.0,Sagar,Madhya Pradesh
Sagar(F&V),1001.0,Sagar,Madhya Pradesh
Shahagarh,1001.0,Sagar,Madhya Pradesh
Damoh,1002.0,Damoh,Madhya Pradesh
Damoh(F&V),1002.0,Damoh,Madhya Pradesh
Hata,1002.0,Damoh,Madhya Pradesh
Javera,1002.0,Damoh,Madhya Pradesh
Patharia,1002.0,Damoh,Madhya Pradesh
Jabalpur,1003.0,Jabalpur,Madhya Pradesh
Jabalpur(F&V),1003.0,Jabalpur,Madhya Pradesh
Paatan,1003.0,Jabalpur,Madhya Pradesh
Sehora,1003.0,Jabalpur,Madhya Pradesh
Shahpura Bhitoni (F&V),1003.0,Jabalpur,Madhya Pradesh
Shahpura(Jabalpur),1003.0,Jabalpur,Madhya Pradesh
Sihora,1003.0,Jabalpur,Madhya Pradesh
Sihora(F&V),1003.0,Jabalpur,Madhya Pradesh
Bichhiya,1004.0,Mandla,Madhya Pradesh
Mandla,1004.0,Mandla,Madhya Pradesh
Nainpur,1004.0,Mandla,Madhya Pradesh
Babai,1005.0,Hoshangabad,Madhya Pradesh
Banapura,1005.0,Hoshangabad,Madhya Pradesh
Bankhedi,1005.0,Hoshangabad,Madhya Pradesh
Hoshangabad,1005.0,Hoshangabad,Madhya Pradesh
Itarsi,1005.0,Hoshangabad,Madhya Pradesh
Pipariya,1005.0,Hoshangabad,Madhya Pradesh
Semriharchand,1005.0,Hoshangabad,Madhya Pradesh
Gadarwada,1006.0,Narsinghpur,Madhya Pradesh
Gotegaon,1006.0,Narsinghpur,Madhya Pradesh
Kareli,1006.0,Narsinghpur,Madhya Pradesh
Narsinghpur,1006.0,Narsinghpur,Madhya Pradesh
Tendukheda,1006.0,Narsinghpur,Madhya Pradesh
Harsood,1007.0,Khandwa,Madhya Pradesh
Khandwa,1007.0,Khandwa,Madhya Pradesh
Khandwa(F&V),1007.0,Khandwa,Madhya Pradesh
Pandhana,1007.0,Khandwa,Madhya Pradesh
Pandhana(F&V),1007.0,Khandwa,Madhya Pradesh
Balaghat,1008.0,Balaghat,Madhya Pradesh
Balaghat(F&V),1008.0,Balaghat,Madhya Pradesh
Katangi,1008.0,Balaghat,Madhya Pradesh
Khairlangi,1008.0,Balaghat,Madhya Pradesh
Lalbarra,1008.0,Balaghat,Madhya Pradesh
Mohgaon,1008.0,Balaghat,Madhya Pradesh
Praswada,1008.0,Balaghat,Madhya Pradesh
Varaseoni,1008.0,Balaghat,Madhya Pradesh
Betul,1009.0,Betul,Madhya Pradesh
Bhensdehi,1009.0,Betul,Madhya Pradesh
Multai,1009.0,Betul,Madhya Pradesh
Amarwda,1010.0,Chhindwara,Madhya Pradesh
Chaurai,1010.0,Chhindwara,Madhya Pradesh
Chhindwara,1010.0,Chhindwara,Madhya Pradesh
Chhindwara(F&V),1010.0,Chhindwara,Madhya Pradesh
Pandhurna,1010.0,Chhindwara,Madhya Pradesh
Pandhurna(F&V),1010.0,Chhindwara,Madhya Pradesh
Saunsar,1010.0,Chhindwara,Madhya Pradesh
Saunsar (F&V),1010.0,Chhindwara,Madhya Pradesh
Barghat,1011.0,Seoni,Madhya Pradesh
Chhpara,1011.0,Seoni,Madhya Pradesh
Ghansour,1011.0,Seoni,Madhya Pradesh
Keolari,1011.0,Seoni,Madhya Pradesh
Lakhnadon,1011.0,Seoni,Madhya Pradesh
Lakhnadon(F&V),1011.0,Seoni,Madhya Pradesh
Palari,1011.0,Seoni,Madhya Pradesh
Seoni,1011.0,Seoni,Madhya Pradesh
Alampur,1019.0,Bhind,Madhya Pradesh
Bhind,1019.0,Bhind,Madhya Pradesh
Bhind(F&V),1019.0,Bhind,Madhya Pradesh
Gohad,1019.0,Bhind,Madhya Pradesh
Lahar,1019.0,Bhind,Madhya Pradesh
Mehgaon,1019.0,Bhind,Madhya Pradesh
Mow,1019.0,Bhind,Madhya Pradesh
Bhitarwar,1020.0,Gwalior,Madhya Pradesh
Dabra,1020.0,Gwalior,Madhya Pradesh
Lashkar,1020.0,Gwalior,Madhya Pradesh
Lashkar(F&V),1020.0,Gwalior,Madhya Pradesh
Badarwas,1021.0,Shivpuri,Madhya Pradesh
Barad,1021.0,Shivpuri,Madhya Pradesh
Karera,1021.0,Shivpuri,Madhya Pradesh
Khaniadhana,1021.0,Shivpuri,Madhya Pradesh
Khanyadhana,1021.0,Shivpuri,Madhya Pradesh
Khatora,1021.0,Shivpuri,Madhya Pradesh
Kolaras,1021.0,Shivpuri,Madhya Pradesh
Magroni,1021.0,Shivpuri,Madhya Pradesh
Pichhour,1021.0,Shivpuri,Madhya Pradesh
Pohari,1021.0,Shivpuri,Madhya Pradesh
Rannod,1021.0,Shivpuri,Madhya Pradesh
Shivpuri,1021.0,Shivpuri,Madhya Pradesh
Shivpuri(F&V),1021.0,Shivpuri,Madhya Pradesh
Aron,1022.0,Guna,Madhya Pradesh
Binaganj,1022.0,Guna,Madhya Pradesh
Guna,1022.0,Guna,Madhya Pradesh
Guna(F&V),1022.0,Guna,Madhya Pradesh
Kumbhraj,1022.0,Guna,Madhya Pradesh
Maksudangarh,1022.0,Guna,Madhya Pradesh
Raghogarh,1022.0,Guna,Madhya Pradesh
Ganjbasoda,1023.0,Vidisha,Madhya Pradesh
Gulabganj,1023.0,Vidisha,Madhya Pradesh
Kurwai,1023.0,Vidisha,Madhya Pradesh
Lateri,1023.0,Vidisha,Madhya Pradesh
Shamshabad,1023.0,Vidisha,Madhya Pradesh
Sironj,1023.0,Vidisha,Madhya Pradesh
Vidisha,1023.0,Vidisha,Madhya Pradesh
Biaora,1024.0,Rajgarh,Madhya Pradesh
Chhapiheda,1024.0,Rajgarh,Madhya Pradesh
Jeerapur,1024.0,Rajgarh,Madhya Pradesh
Khilchipur,1024.0,Rajgarh,Madhya Pradesh
Khujner,1024.0,Rajgarh,Madhya Pradesh
Kurawar,1024.0,Rajgarh,Madhya Pradesh
Machalpur,1024.0,Rajgarh,Madhya Pradesh
Narsinghgarh,1024.0,Rajgarh,Madhya Pradesh
Pachaur,1024.0,Rajgarh,Madhya Pradesh
Sarangpur,1024.0,Rajgarh,Madhya Pradesh
Suthalia,1024.0,Rajgarh,Madhya Pradesh
Ambaha,1025.0,Morena,Madhya Pradesh
Banmorkalan,1025.0,Morena,Madhya Pradesh
Jora,1025.0,Morena,Madhya Pradesh
Kailaras,1025.0,Morena,Madhya Pradesh
Morena,1025.0,Morena,Madhya Pradesh
Morena(F&V),1025.0,Morena,Madhya Pradesh
Porsa,1025.0,Morena,Madhya Pradesh
Porsa(F&V),1025.0,Morena,Madhya Pradesh
Sabalgarh,1025.0,Morena,Madhya Pradesh
Agar,1026.0,Shajapur,Madhya Pradesh
Akodia,1026.0,Shajapur,Madhya Pradesh
Akodiya,1026.0,Shajapur,Madhya Pradesh
Badod,1026.0,Shajapur,Madhya Pradesh
Berachha,1026.0,Shajapur,Madhya Pradesh
Kalapipal,1026.0,Shajapur,Madhya Pradesh
Maksi,1026.0,Shajapur,Madhya Pradesh
Momanbadodiya,1026.0,Shajapur,Madhya Pradesh
Nalkehda,1026.0,Shajapur,Madhya Pradesh
Sajapur,1026.0,Shajapur,Madhya Pradesh
Shajapur,1026.0,Shajapur,Madhya Pradesh
Shajapur(F&V),1026.0,Shajapur,Madhya Pradesh
Shujalpur,1026.0,Shajapur,Madhya Pradesh
Soyatkalan,1026.0,Shajapur,Madhya Pradesh
Susner,1026.0,Shajapur,Madhya Pradesh
Badnagar,1027.0,Ujjain,Madhya Pradesh
Khachrod,1027.0,Ujjain,Madhya Pradesh
Mahidpur,1027.0,Ujjain,Madhya Pradesh
Nagda,1027.0,Ujjain,Madhya Pradesh
Tarana,1027.0,Ujjain,Madhya Pradesh
Ujjain,1027.0,Ujjain,Madhya Pradesh
Ujjain(F&V),1027.0,Ujjain,Madhya Pradesh
Unhel,1027.0,Ujjain,Madhya Pradesh
A lot,1028.0,Ratlam,Madhya Pradesh
Jaora,1028.0,Ratlam,Madhya Pradesh
Ratlam,1028.0,Ratlam,Madhya Pradesh
Ratlam(F&V),1028.0,Ratlam,Madhya Pradesh
Sailana,1028.0,Ratlam,Madhya Pradesh
Taal,1028.0,Ratlam,Madhya Pradesh
Bhanpura,1029.0,Mandsaur,Madhya Pradesh
Daloda,1029.0,Mandsaur,Madhya Pradesh
Garoth,1029.0,Mandsaur,Madhya Pradesh
Mandsaur,1029.0,Mandsaur,Madhya Pradesh
Mandsaur(F&V),1029.0,Mandsaur,Madhya Pradesh
Piplya,1029.0,Mandsaur,Madhya Pradesh
Shamgarh,1029.0,Mandsaur,Madhya Pradesh
Shamgarh(F&V),1029.0,Mandsaur,Madhya Pradesh
Sitmau,1029.0,Mandsaur,Madhya Pradesh
Suvasra,1029.0,Mandsaur,Madhya Pradesh
Bagli,1030.0,Dewas,Madhya Pradesh
Dewas,1030.0,Dewas,Madhya Pradesh
Dewas(F&V),1030.0,Dewas,Madhya Pradesh
Haatpipliya,1030.0,Dewas,Madhya Pradesh
Kannod,1030.0,Dewas,Madhya Pradesh
Khategaon,1030.0,Dewas,Madhya Pradesh
Loharda,1030.0,Dewas,Madhya Pradesh
Sonkatch,1030.0,Dewas,Madhya Pradesh
Gautampura,1031.0,Indore,Madhya Pradesh
Indore,1031.0,Indore,Madhya Pradesh
Indore(F&V),1031.0,Indore,Madhya Pradesh
Mhow,1031.0,Indore,Madhya Pradesh
Sanwer,1031.0,Indore,Madhya Pradesh
Badwaha,1032.0,Khargone,Madhya Pradesh
Bhikangaon,1032.0,Khargone,Madhya Pradesh
Karhi,1032.0,Khargone,Madhya Pradesh
Kasrawad,1032.0,Khargone,Madhya Pradesh
Khargone,1032.0,Khargone,Madhya Pradesh
Sanawad,1032.0,Khargone,Madhya Pradesh
Segaon,1032.0,Khargone,Madhya Pradesh
Badnawar,1033.0,Dhar,Madhya Pradesh
Badnawar(F&V),1033.0,Dhar,Madhya Pradesh
Dhamnod,1033.0,Dhar,Madhya Pradesh
Dhar,1033.0,Dhar,Madhya Pradesh
Dhar(F&V),1033.0,Dhar,Madhya Pradesh
Gandhwani,1033.0,Dhar,Madhya Pradesh
Kukshi,1033.0,Dhar,Madhya Pradesh
Manawar,1033.0,Dhar,Madhya Pradesh
Rajgarh,1033.0,Dhar,Madhya Pradesh
Jhabua,1034.0,Jhabua,Madhya Pradesh
Petlawad,1034.0,Jhabua,Madhya Pradesh
Thandla,1034.0,Jhabua,Madhya Pradesh
Baikunthpur,1035.0,Rewa,Madhya Pradesh
Chaakghat,1035.0,Rewa,Madhya Pradesh
Hanumana,1035.0,Rewa,Madhya Pradesh
Rewa,1035.0,Rewa,Madhya Pradesh
Amarpatan,1036.0,Satna,Madhya Pradesh
Mehar,1036.0,Satna,Madhya Pradesh
Nagod,1036.0,Satna,Madhya Pradesh
Ramnagar,1036.0,Satna,Madhya Pradesh
Satna,1036.0,Satna,Madhya Pradesh
Satna(F&V),1036.0,Satna,Madhya Pradesh
Sidhi,1037.0,Sidhi,Madhya Pradesh
Beohari,1038.0,Shehdol,Madhya Pradesh
Budhar,1038.0,Shehdol,Madhya Pradesh
Shahdol,1038.0,Shehdol,Madhya Pradesh
Bhander,1039.0,Datia,Madhya Pradesh
Datia,1039.0,Datia,Madhya Pradesh
Sevda,1039.0,Datia,Madhya Pradesh
Jatara,1040.0,Tikamgarh,Madhya Pradesh
Khargapur,1040.0,Tikamgarh,Madhya Pradesh
Niwadi,1040.0,Tikamgarh,Madhya Pradesh
Niwadi(F&V),1040.0,Tikamgarh,Madhya Pradesh
Palera,1040.0,Tikamgarh,Madhya Pradesh
Prithvipur,1040.0,Tikamgarh,Madhya Pradesh
Tikamgarh,1040.0,Tikamgarh,Madhya Pradesh
Badamalhera,1041.0,Chhatarpur,Madhya Pradesh
Bakswaha,1041.0,Chhatarpur,Madhya Pradesh
Bijawar,1041.0,Chhatarpur,Madhya Pradesh
Chhatarpur,1041.0,Chhatarpur,Madhya Pradesh
Harpalpur,1041.0,Chhatarpur,Madhya Pradesh
LavKush Nagar(Laundi),1041.0,Chhatarpur,Madhya Pradesh
Naugaon,1041.0,Chhatarpur,Madhya Pradesh
Rajnagar,1041.0,Chhatarpur,Madhya Pradesh
Ajaygarh,1042.0,Panna,Madhya Pradesh
Devandranagar,1042.0,Panna,Madhya Pradesh
Panna,1042.0,Panna,Madhya Pradesh
Pawai,1042.0,Panna,Madhya Pradesh
Simariya,1042.0,Panna,Madhya Pradesh
Ashta,1043.0,Sehore,Madhya Pradesh
Baktara,1043.0,Sehore,Madhya Pradesh
Ichhawar,1043.0,Sehore,Madhya Pradesh
Jawar,1043.0,Sehore,Madhya Pradesh
Nasrullaganj,1043.0,Sehore,Madhya Pradesh
Rehati,1043.0,Sehore,Madhya Pradesh
Sehore,1043.0,Sehore,Madhya Pradesh
Shyampur,1043.0,Sehore,Madhya Pradesh
Berasia,1044.0,Bhopal,Madhya Pradesh
Bhopal,1044.0,Bhopal,Madhya Pradesh
Bhopal(F&V),1044.0,Bhopal,Madhya Pradesh
Bareli,1045.0,Raisen,Madhya Pradesh
Begamganj,1045.0,Raisen,Madhya Pradesh
Gairatganj,1045.0,Raisen,Madhya Pradesh
Obedullaganj,1045.0,Raisen,Madhya Pradesh
Raisen,1045.0,Raisen,Madhya Pradesh
Silvani,1045.0,Raisen,Madhya Pradesh
Udaipura,1045.0,Raisen,Madhya Pradesh
Katni,1055.0,Katni,Madhya Pradesh
Katni(F&V),1055.0,Katni,Madhya Pradesh
Dindori,1056.0,Dindori,Madhya Pradesh
Gorakhpur,1056.0,Dindori,Madhya Pradesh
Shahpura,1056.0,Dindori,Madhya Pradesh
Umariya,1057.0,Umariya,Madhya Pradesh
Anuppur,1058.0,Anupur,Madhya Pradesh
Jaithari,1058.0,Anupur,Madhya Pradesh
Kotma,1058.0,Anupur,Madhya Pradesh
Sheopurbadod,1059.0,Sheopur,Madhya Pradesh
Sheopurkalan,1059.0,Sheopur,Madhya Pradesh
Syopurkalan(F&V),1059.0,Sheopur,Madhya Pradesh
Vijaypur,1059.0,Sheopur,Madhya Pradesh
Javad,1060.0,Neemuch,Madhya Pradesh
Manasa,1060.0,Neemuch,Madhya Pradesh
Neemuch,1060.0,Neemuch,Madhya Pradesh
Harda,1061.0,Harda,Madhya Pradesh
Harda(F&V),1061.0,Harda,Madhya Pradesh
Khirakiya,1061.0,Harda,Madhya Pradesh
Sirali,1061.0,Harda,Madhya Pradesh
Timarni,1061.0,Harda,Madhya Pradesh
Singroli,1095.0,Singroli,Madhya Pradesh
Alirajpur,1096.0,Alirajpur,Madhya Pradesh
Alirajpur(F&V),1096.0,Alirajpur,Madhya Pradesh
Jobat,1096.0,Alirajpur,Madhya Pradesh
Ashoknagar,1097.0,Ashoknagar,Madhya Pradesh
Ashoknagar(F&V),1097.0,Ashoknagar,Madhya Pradesh
Chanderi,1097.0,Ashoknagar,Madhya Pradesh
Isagarh,1097.0,Ashoknagar,Madhya Pradesh
Mungawali,1097.0,Ashoknagar,Madhya Pradesh
Piprai,1097.0,Ashoknagar,Madhya Pradesh
Shadora,1097.0,Ashoknagar,Madhya Pradesh
Burhanpur,1098.0,Burhanpur,Madhya Pradesh
Burhanpur(F&V),1098.0,Burhanpur,Madhya Pradesh
Anjad,1099.0,Badwani,Madhya Pradesh
Badwani,1099.0,Badwani,Madhya Pradesh
Balwadi,1099.0,Badwani,Madhya Pradesh
Khetia,1099.0,Badwani,Madhya Pradesh
Sendhwa,1099.0,Badwani,Madhya Pradesh
Bhivandi,1102.0,Thane,Maharashtra
Dahanu,1102.0,Thane,Maharashtra
Kalyan,1102.0,Thane,Maharashtra
Kalyan(Cattle Market),1102.0,Thane,Maharashtra
Murbad,1102.0,Thane,Maharashtra
Palghar,1102.0,Thane,Maharashtra
Shahapur,1102.0,Thane,Maharashtra
Ulhasnagar,1102.0,Thane,Maharashtra
Vasai,1102.0,Thane,Maharashtra
Alibagh,1103.0,Raigad,Maharashtra
Karjat(Raigad),1103.0,Raigad,Maharashtra
Khalanpur,1103.0,Raigad,Maharashtra
Mahad,1103.0,Raigad,Maharashtra
Mangaon,1103.0,Raigad,Maharashtra
Murud,1103.0,Raigad,Maharashtra
Panvel,1103.0,Raigad,Maharashtra
Pen,1103.0,Raigad,Maharashtra
Roha,1103.0,Raigad,Maharashtra
Ratnagiri (Nachane),1104.0,Ratnagiri,Maharashtra
Sindhudurg,1105.0,Sindhudurg,Maharashtra
Baswant,1106.0,Nashik,Maharashtra
Chandvad,1106.0,Nashik,Maharashtra
Devala,1106.0,Nashik,Maharashtra
Dindori,1106.0,Nashik,Maharashtra
Dindori(Vani),1106.0,Nashik,Maharashtra
Ghoti,1106.0,Nashik,Maharashtra
Kalvan,1106.0,Nashik,Maharashtra
Lasalgaon,1106.0,Nashik,Maharashtra
Lasalgaon(Niphad),1106.0,Nashik,Maharashtra
Lasalgaon(Vinchur),1106.0,Nashik,Maharashtra
Malegaon,1106.0,Nashik,Maharashtra
Malegaon(Umarane),1106.0,Nashik,Maharashtra
Manmad,1106.0,Nashik,Maharashtra
Nampur,1106.0,Nashik,Maharashtra
Nandgaon,1106.0,Nashik,Maharashtra
Nashik(Devlali),1106.0,Nashik,Maharashtra
Nasik,1106.0,Nashik,Maharashtra
Pimpalgaon,1106.0,Nashik,Maharashtra
Pimpalgaon Baswant(Saykheda),1106.0,Nashik,Maharashtra
Satana,1106.0,Nashik,Maharashtra
Sinner,1106.0,Nashik,Maharashtra
Suragana,1106.0,Nashik,Maharashtra
Umrane,1106.0,Nashik,Maharashtra
Yeola,1106.0,Nashik,Maharashtra
Dhule,1107.0,Dhule,Maharashtra
Dondaicha,1107.0,Dhule,Maharashtra
Dondaicha(Sindhkheda),1107.0,Dhule,Maharashtra
Sakri,1107.0,Dhule,Maharashtra
Shirpur,1107.0,Dhule,Maharashtra
Amalner,1108.0,Jalgaon,Maharashtra
Bhusaval,1108.0,Jalgaon,Maharashtra
Bodwad,1108.0,Jalgaon,Maharashtra
Bodwad(Varangaon),1108.0,Jalgaon,Maharashtra
Chalisgaon,1108.0,Jalgaon,Maharashtra
Chopada,1108.0,Jalgaon,Maharashtra
Dharangaon,1108.0,Jalgaon,Maharashtra
Jalgaon,1108.0,Jalgaon,Maharashtra
Jalgaon(Masawat),1108.0,Jalgaon,Maharashtra
Jamner,1108.0,Jalgaon,Maharashtra
Jamner(Neri),1108.0,Jalgaon,Maharashtra
Pachora,1108.0,Jalgaon,Maharashtra
Pachora(Bhadgaon),1108.0,Jalgaon,Maharashtra
Parola,1108.0,Jalgaon,Maharashtra
Raver,1108.0,Jalgaon,Maharashtra
Raver(Sauda),1108.0,Jalgaon,Maharashtra
Yawal,1108.0,Jalgaon,Maharashtra
Ahmednagar,1109.0,Ahmednagar,Maharashtra
Akole,1109.0,Ahmednagar,Maharashtra
Jamkhed,1109.0,Ahmednagar,Maharashtra
Karjat,1109.0,Ahmednagar,Maharashtra
Karjat(Rashin),1109.0,Ahmednagar,Maharashtra
Kopargaon,1109.0,Ahmednagar,Maharashtra
Newasa,1109.0,Ahmednagar,Maharashtra
Newasa(Ghodegaon),1109.0,Ahmednagar,Maharashtra
Parner,1109.0,Ahmednagar,Maharashtra
Pathardi,1109.0,Ahmednagar,Maharashtra
Rahata,1109.0,Ahmednagar,Maharashtra
Rahuri,1109.0,Ahmednagar,Maharashtra
Rahuri(Songaon),1109.0,Ahmednagar,Maharashtra
Rahuri(Vambori),1109.0,Ahmednagar,Maharashtra
Sangamner,1109.0,Ahmednagar,Maharashtra
Shevgaon,1109.0,Ahmednagar,Maharashtra
Shevgaon(Bodhegaon),1109.0,Ahmednagar,Maharashtra
Shrigonda,1109.0,Ahmednagar,Maharashtra
Shrigonda(Gogargaon),1109.0,Ahmednagar,Maharashtra
Shrirampur,1109.0,Ahmednagar,Maharashtra
Shrirampur(Belapur),1109.0,Ahmednagar,Maharashtra
Baramati,1110.0,Pune,Maharashtra
Bhor,1110.0,Pune,Maharashtra
Dound,1110.0,Pune,Maharashtra
Indapur,1110.0,Pune,Maharashtra
Indapur(Bhigwan),1110.0,Pune,Maharashtra
Indapur(Nimgaon Ketki),1110.0,Pune,Maharashtra
Junnar,1110.0,Pune,Maharashtra
Junnar(Alephata),1110.0,Pune,Maharashtra
Junnar(Bhlhe),1110.0,Pune,Maharashtra
Junnar(Narayangaon),1110.0,Pune,Maharashtra
Junnar(Otur),1110.0,Pune,Maharashtra
Khed,1110.0,Pune,Maharashtra
Khed(Chakan),1110.0,Pune,Maharashtra
Khed(Shel Pimpalgaon),1110.0,Pune,Maharashtra
Maanachar,1110.0,Pune,Maharashtra
Mulshi,1110.0,Pune,Maharashtra
Nira,1110.0,Pune,Maharashtra
Nira(Saswad),1110.0,Pune,Maharashtra
Pune,1110.0,Pune,Maharashtra
Pune(Hadapsar),1110.0,Pune,Maharashtra
Pune(Khadiki),1110.0,Pune,Maharashtra
Pune(Manjri),1110.0,Pune,Maharashtra
Pune(Moshi),1110.0,Pune,Maharashtra
Pune(Pimpri),1110.0,Pune,Maharashtra
Shirur,1110.0,Pune,Maharashtra
Talegaon Dabhade,1110.0,Pune,Maharashtra
Dahivadi,1111.0,Satara,Maharashtra
Jawali,1111.0,Satara,Maharashtra
Karad,1111.0,Satara,Maharashtra
Koregaon,1111.0,Satara,Maharashtra
Lonand,1111.0,Satara,Maharashtra
Palthan,1111.0,Satara,Maharashtra
Patan,1111.0,Satara,Maharashtra
Satara,1111.0,Satara,Maharashtra
Vaduj,1111.0,Satara,Maharashtra
Vai,1111.0,Satara,Maharashtra
Aatpadi,1112.0,Sangli,Maharashtra
Islampur,1112.0,Sangli,Maharashtra
Palus,1112.0,Sangli,Maharashtra
Sangli,1112.0,Sangli,Maharashtra
Sangli(Miraj),1112.0,Sangli,Maharashtra
"Sangli(Phale, Bhajipura Market)",1112.0,Sangli,Maharashtra
Shirala,1112.0,Sangli,Maharashtra
Tasgaon,1112.0,Sangli,Maharashtra
Vita,1112.0,Sangli,Maharashtra
Akkalkot,1113.0,Sholapur,Maharashtra
Akluj,1113.0,Sholapur,Maharashtra
Barshi,1113.0,Sholapur,Maharashtra
Barshi(Vairag),1113.0,Sholapur,Maharashtra
Dudhani,1113.0,Sholapur,Maharashtra
Karmala,1113.0,Sholapur,Maharashtra
Kurdwadi,1113.0,Sholapur,Maharashtra
Kurdwadi(Modnimb),1113.0,Sholapur,Maharashtra
Mangal Wedha,1113.0,Sholapur,Maharashtra
Mohol,1113.0,Sholapur,Maharashtra
Pandharpur,1113.0,Sholapur,Maharashtra
Sangola,1113.0,Sholapur,Maharashtra
Solapur,1113.0,Sholapur,Maharashtra
Gadhinglaj,1114.0,Kolhapur,Maharashtra
Jaysingpur,1114.0,Kolhapur,Maharashtra
Kolhapur,1114.0,Kolhapur,Maharashtra
Kolhapur(Laxmipuri),1114.0,Kolhapur,Maharashtra
Kolhapur(Malkapur),1114.0,Kolhapur,Maharashtra
Vadgaonpeth,1114.0,Kolhapur,Maharashtra
Ambad (Vadigodri),1116.0,Jalana,Maharashtra
Ashti(Jalna),1116.0,Jalana,Maharashtra
Bhokardan,1116.0,Jalana,Maharashtra
Bhokardan(Pimpalgaon Renu),1116.0,Jalana,Maharashtra
Ghansawangi,1116.0,Jalana,Maharashtra
Jafrabad,1116.0,Jalana,Maharashtra
Jalana,1116.0,Jalana,Maharashtra
Jalna(Badnapur),1116.0,Jalana,Maharashtra
Mantha,1116.0,Jalana,Maharashtra
Partur,1116.0,Jalana,Maharashtra
Partur(Vatur),1116.0,Jalana,Maharashtra
Bori,1117.0,Parbhani,Maharashtra
Gangakhed,1117.0,Parbhani,Maharashtra
Jintur,1117.0,Parbhani,Maharashtra
Jintur(Bori),1117.0,Parbhani,Maharashtra
Manwat,1117.0,Parbhani,Maharashtra
Palam,1117.0,Parbhani,Maharashtra
Parbhani,1117.0,Parbhani,Maharashtra
Pathari,1117.0,Parbhani,Maharashtra
Purna,1117.0,Parbhani,Maharashtra
Selu,1117.0,Parbhani,Maharashtra
Sirsam,1117.0,Parbhani,Maharashtra
Sonpeth,1117.0,Parbhani,Maharashtra
Tadkalas,1117.0,Parbhani,Maharashtra
Ambejaogai,1118.0,Beed,Maharashtra
Beed,1118.0,Beed,Maharashtra
Gevrai,1118.0,Beed,Maharashtra
Kada,1118.0,Beed,Maharashtra
Kada(Ashti),1118.0,Beed,Maharashtra
Kaij,1118.0,Beed,Maharashtra
Kille Dharur,1118.0,Beed,Maharashtra
Majalgaon,1118.0,Beed,Maharashtra
Parali Vaijyanath,1118.0,Beed,Maharashtra
Patoda,1118.0,Beed,Maharashtra
Vadvani,1118.0,Beed,Maharashtra
Bhokar,1119.0,Nanded,Maharashtra
Biloli,1119.0,Nanded,Maharashtra
Deglur,1119.0,Nanded,Maharashtra
Dharmabad,1119.0,Nanded,Maharashtra
Hadgaon,1119.0,Nanded,Maharashtra
Hadgaon(Tamsa),1119.0,Nanded,Maharashtra
Hanegaon,1119.0,Nanded,Maharashtra
Himalyatnagar,1119.0,Nanded,Maharashtra
Islapur,1119.0,Nanded,Maharashtra
Kandhar,1119.0,Nanded,Maharashtra
Kinwat,1119.0,Nanded,Maharashtra
Kundalwadi,1119.0,Nanded,Maharashtra
Kuntur,1119.0,Nanded,Maharashtra
Loha,1119.0,Nanded,Maharashtra
Mahur,1119.0,Nanded,Maharashtra
Mudkhed,1119.0,Nanded,Maharashtra
Mukhed,1119.0,Nanded,Maharashtra
Mukhed(Mukkambad),1119.0,Nanded,Maharashtra
Naigaon,1119.0,Nanded,Maharashtra
Nanded,1119.0,Nanded,Maharashtra
Umari,1119.0,Nanded,Maharashtra
Bhoom,1120.0,Osmanabad,Maharashtra
Kalamb(Osmanabad),1120.0,Osmanabad,Maharashtra
Lohara,1120.0,Osmanabad,Maharashtra
Murim,1120.0,Osmanabad,Maharashtra
Osmanabad,1120.0,Osmanabad,Maharashtra
Paranda,1120.0,Osmanabad,Maharashtra
Tuljapur,1120.0,Osmanabad,Maharashtra
Umarga,1120.0,Osmanabad,Maharashtra
Washi(Thane Market),1120.0,Osmanabad,Maharashtra
Ahmedpur,1121.0,Latur,Maharashtra
Aurad Shahajani,1121.0,Latur,Maharashtra
Ausa,1121.0,Latur,Maharashtra
Chakur,1121.0,Latur,Maharashtra
Devani,1121.0,Latur,Maharashtra
Jalkot,1121.0,Latur,Maharashtra
Latur,1121.0,Latur,Maharashtra
Latur(Murud),1121.0,Latur,Maharashtra
Nilanga,1121.0,Latur,Maharashtra
Renapur,1121.0,Latur,Maharashtra
Shirur Anantpal,1121.0,Latur,Maharashtra
Udgir,1121.0,Latur,Maharashtra
Udgir(Devanibud),1121.0,Latur,Maharashtra
Udgir(Hali),1121.0,Latur,Maharashtra
Buldhana,1122.0,Buldhana,Maharashtra
