State,District,State ID,District ID,IMD Code,IMD_Advisory_link
Madhya Pradesh,Narsinghpur,10,1006,10_1006,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/10_1006_2023-02-07_E.pdf
Madhya Pradesh,Neemuch,10,1060,10_1060,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/10_1060_2023-02-07_E.pdf
Madhya Pradesh,Panna,10,1042,10_1042,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/10_1042_2023-02-07_E.pdf
Madhya Pradesh,Raisen,10,1045,10_1045,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/10_1045_2023-02-07_E.pdf
Madhya Pradesh,Rajgarh,10,1024,10_1024,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/10_1024_2023-02-07_E.pdf
Madhya Pradesh,Ratlam,10,1028,10_1028,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/10_1028_2023-02-07_E.pdf
Madhya Pradesh,Rewa,10,1035,10_1035,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/10_1035_2023-02-07_E.pdf
Madhya Pradesh,Sagar,10,1001,10_1001,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/10_1001_2023-02-07_E.pdf
Madhya Pradesh,Satna,10,1036,10_1036,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/10_1036_2023-02-07_E.pdf
Madhya Pradesh,Sehore,10,1043,10_1043,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/10_1043_2023-02-07_E.pdf
Madhya Pradesh,Seoni,10,1011,10_1011,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/10_1011_2023-02-07_E.pdf
Madhya Pradesh,Shahdol,10,1038,10_1038,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/10_1038_2023-02-07_E.pdf
Madhya Pradesh,Shajapur,10,1026,10_1026,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/10_1026_2023-02-07_E.pdf
Madhya Pradesh,Sheopur,10,1059,10_1059,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/10_1059_2023-02-07_E.pdf
Madhya Pradesh,Shivpuri,10,1021,10_1021,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/10_1021_2023-02-07_E.pdf
Madhya Pradesh,Sidhi,10,1037,10_1037,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/10_1037_2023-02-07_E.pdf
Madhya Pradesh,Singrauli,10,1095,10_1095,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/10_1095_2023-02-07_E.pdf
Madhya Pradesh,Tikamgarh,10,1040,10_1040,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/10_1040_2023-02-07_E.pdf
Madhya Pradesh,Ujjain,10,1027,10_1027,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/10_1027_2023-02-07_E.pdf
Madhya Pradesh,Umaria,10,1057,10_1057,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/10_1057_2023-02-07_E.pdf
Madhya Pradesh,Vidisha,10,1023,10_1023,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/10_1023_2023-02-07_E.pdf
Madhya Pradesh,West Nimar,10,1032,10_1032,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/10_1032_2023-02-07_E.pdf
Maharashtra,Ahmednagar,11,1109,11_1109,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1109_2023-02-07_E.pdf
Maharashtra,Akola,11,1123,11_1123,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1123_2023-02-07_E.pdf
Maharashtra,Amravati,11,1124,11_1124,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1124_2023-02-07_E.pdf
Maharashtra,Aurangabad,11,1115,11_1115,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1115_2023-02-07_E.pdf
Maharashtra,Beed,11,1118,11_1118,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1118_2023-02-07_E.pdf
Maharashtra,Bhandara,11,1128,11_1128,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1128_2023-02-07_E.pdf
Maharashtra,Buldhana,11,1122,11_1122,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1122_2023-02-07_E.pdf
Maharashtra,Chandrapur,11,1129,11_1129,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1129_2023-02-07_E.pdf
Maharashtra,Dhule,11,1107,11_1107,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1107_2023-02-07_E.pdf
Maharashtra,Gadchiroli,11,1130,11_1130,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1130_2023-02-07_E.pdf
Maharashtra,Gondia,11,1134,11_1134,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1134_2023-02-07_E.pdf
Maharashtra,Hingoli,11,1131,11_1131,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1131_2023-02-07_E.pdf
Maharashtra,Jalgaon,11,1108,11_1108,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1108_2023-02-07_E.pdf
Maharashtra,Jalna,11,1116,11_1116,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1116_2023-02-07_E.pdf
Maharashtra,Kolhapur,11,1114,11_1114,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1114_2023-02-07_E.pdf
Maharashtra,Latur,11,1121,11_1121,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1121_2023-02-07_E.pdf
Maharashtra,Nagpur,11,1127,11_1127,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1127_2023-02-07_E.pdf
Maharashtra,Nanded,11,1119,11_1119,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1119_2023-02-07_E.pdf
Maharashtra,Nandurbar,11,1132,11_1132,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1132_2023-02-07_E.pdf
Maharashtra,Nashik,11,1106,11_1106,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1106_2023-02-07_E.pdf
Maharashtra,Osmanabad,11,1120,11_1120,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1120_2023-02-07_E.pdf
Maharashtra,Palghar,11,1136,11_1136,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1136_2023-02-07_E.pdf
Maharashtra,Parbhani,11,1117,11_1117,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1117_2023-02-07_E.pdf
Maharashtra,Pune,11,1110,11_1110,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1110_2023-02-07_E.pdf
Maharashtra,Raigad,11,1103,11_1103,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1103_2023-02-07_E.pdf
Maharashtra,Ratnagiri,11,1104,11_1104,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1104_2023-02-07_E.pdf
Maharashtra,Sangli,11,1112,11_1112,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1112_2023-02-07_E.pdf
Maharashtra,Satara,11,1111,11_1111,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1111_2023-02-07_E.pdf
Maharashtra,Sindhudurg,11,1105,11_1105,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1105_2023-02-07_E.pdf
Maharashtra,Solapur,11,1113,11_1113,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1113_2023-02-07_E.pdf
Maharashtra,Thane,11,1102,11_1102,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1102_2023-02-07_E.pdf
Maharashtra,Wardha,11,1126,11_1126,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1126_2023-02-07_E.pdf
Maharashtra,Washim,11,1133,11_1133,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1133_2023-02-07_E.pdf
Maharashtra,Yavatmal,11,1125,11_1125,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/11_1125_2023-02-07_E.pdf
Manipur,Bishnupur,12,1207,12_1207,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/12_1207_2023-02-07_E.pdf
Manipur,Chandel,12,1204,12_1204,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/12_1204_2023-02-07_E.pdf
Manipur,Churachandpur,12,1203,12_1203,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/12_1203_2023-02-07_E.pdf
Manipur,Imphal-East,12,1208,12_1208,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/12_1208_2023-02-07_E.pdf
Manipur,Imphal-West,12,1209,12_1209,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/12_1209_2023-02-07_E.pdf
Manipur,JIRIBAM,12,1210,12_1210,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/12_1210_2023-02-07_E.pdf
Manipur,Kakching,12,1211,12_1211,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/12_1211_2023-02-07_E.pdf
Manipur,Kamjong,12,1212,12_1212,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/12_1212_2023-02-07_E.pdf
Manipur,Kangpokpi,12,1213,12_1213,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/12_1213_2023-02-07_E.pdf
Manipur,Noney,12,1214,12_1214,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/12_1214_2023-02-07_E.pdf
Manipur,Pherzawl,12,1215,12_1215,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/12_1215_2023-02-07_E.pdf
Manipur,Senapati,12,1201,12_1201,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/12_1201_2023-02-07_E.pdf
Manipur,Tamenglong,12,1202,12_1202,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/12_1202_2023-02-07_E.pdf
Manipur,Tengnoupal,12,1216,12_1216,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/12_1216_2023-02-07_E.pdf
Manipur,Thoubal,12,1206,12_1206,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/12_1206_2023-02-07_E.pdf
Manipur,Ukhrul,12,1205,12_1205,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/12_1205_2023-02-07_E.pdf
Meghalaya,East Garo Hills,13,1305,13_1305,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/13_1305_2023-02-07_E.pdf
Meghalaya,East Jaintia Hills,13,1304,13_1304,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/13_1304_2023-02-07_E.pdf
Meghalaya,East Khasi Hills,13,1302,13_1302,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/13_1302_2023-02-07_E.pdf
Meghalaya,North Garo Hills,13,1309,13_1309,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/13_1309_2023-02-07_E.pdf
Meghalaya,Ri Bhoi,13,1301,13_1301,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/13_1301_2023-02-07_E.pdf
Meghalaya,South Garo Hills,13,1307,13_1307,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/13_1307_2023-02-07_E.pdf
Meghalaya,South West Garo Hills,13,1310,13_1310,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/13_1310_2023-02-07_E.pdf
Meghalaya,South West Khasi Hills,13,1311,13_1311,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/13_1311_2023-02-07_E.pdf
Meghalaya,West Garo Hills,13,1306,13_1306,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/13_1306_2023-02-07_E.pdf
Meghalaya,West Jaintia Hills,13,1308,13_1308,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/13_1308_2023-02-07_E.pdf
Meghalaya,West Khasi Hills,13,1303,13_1303,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/13_1303_2023-02-07_E.pdf
Mizoram,Aizawl,38,3801,38_3801,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/38_3801_2023-02-07_E.pdf
Mizoram,Champhai,38,3805,38_3805,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/38_3805_2023-02-07_E.pdf
Mizoram,Kolasib,38,3803,38_3803,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/38_3803_2023-02-07_E.pdf
Mizoram,Lawngtlai,38,3802,38_3802,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/38_3802_2023-02-07_E.pdf
Mizoram,Lunglei,38,3804,38_3804,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/38_3804_2023-02-07_E.pdf
Mizoram,Mamit,38,3808,38_3808,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/38_3808_2023-02-07_E.pdf
Mizoram,Saiha,38,3806,38_3806,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/38_3806_2023-02-07_E.pdf
Mizoram,Serchhip,38,3807,38_3807,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/38_3807_2023-02-07_E.pdf
Nagaland,Dimapur,14,1408,14_1408,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/14_1408_2023-02-07_E.pdf
Nagaland,Kiphire,14,1409,14_1409,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/14_1409_2023-02-07_E.pdf
Nagaland,Kohima,14,1401,14_1401,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/14_1401_2023-02-07_E.pdf
Nagaland,Longleng,14,1410,14_1410,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/14_1410_2023-02-07_E.pdf
Nagaland,Mokokchung,14,1403,14_1403,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/14_1403_2023-02-07_E.pdf
Nagaland,Mon,14,1402,14_1402,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/14_1402_2023-02-07_E.pdf
Nagaland,Peren,14,1411,14_1411,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/14_1411_2023-02-07_E.pdf
Nagaland,Phek,14,1404,14_1404,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/14_1404_2023-02-07_E.pdf
Nagaland,Tuensang,14,1405,14_1405,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/14_1405_2023-02-07_E.pdf
Nagaland,Wokha,14,1406,14_1406,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/14_1406_2023-02-07_E.pdf
Nagaland,Zunheboto,14,1407,14_1407,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/14_1407_2023-02-07_E.pdf
Odisha,Angul,15,1519,15_1519,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1519_2023-02-07_E.pdf
Odisha,Balangir,15,1502,15_1502,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1502_2023-02-07_E.pdf
Odisha,Balasore,15,1501,15_1501,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1501_2023-02-07_E.pdf
Odisha,Bargarh,15,1528,15_1528,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1528_2023-02-07_E.pdf
Odisha,Bhadrak,15,1514,15_1514,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1514_2023-02-07_E.pdf
Odisha,Boudh,15,1525,15_1525,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1525_2023-02-07_E.pdf
Odisha,Cuttack,15,1503,15_1503,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1503_2023-02-07_E.pdf
Odisha,Deogarh,15,1529,15_1529,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1529_2023-02-07_E.pdf
Odisha,Dhenkanal,15,1504,15_1504,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1504_2023-02-07_E.pdf
Odisha,Gajapati,15,1520,15_1520,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1520_2023-02-07_E.pdf
Odisha,Ganjam,15,1505,15_1505,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1505_2023-02-07_E.pdf
Odisha,Jagatsinghpur,15,1516,15_1516,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1516_2023-02-07_E.pdf
Odisha,Jajpur,15,1517,15_1517,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1517_2023-02-07_E.pdf
Odisha,Jharsuguda,15,1530,15_1530,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1530_2023-02-07_E.pdf
Odisha,Kalahandi,15,1506,15_1506,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1506_2023-02-07_E.pdf
Odisha,Kandhamal,15,1531,15_1531,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1531_2023-02-07_E.pdf
Odisha,Kendrapara,15,1518,15_1518,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1518_2023-02-07_E.pdf
Odisha,Keonjhar,15,1507,15_1507,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1507_2023-02-07_E.pdf
Odisha,Khordha,15,1526,15_1526,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1526_2023-02-07_E.pdf
Odisha,Koraput,15,1508,15_1508,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1508_2023-02-07_E.pdf
Odisha,Malkangiri,15,1522,15_1522,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1522_2023-02-07_E.pdf
Odisha,Mayurbhanj,15,1509,15_1509,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1509_2023-02-07_E.pdf
Odisha,Nabarangpur,15,1523,15_1523,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1523_2023-02-07_E.pdf
Odisha,Nayagarh,15,1527,15_1527,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1527_2023-02-07_E.pdf
Odisha,Nuapada,15,1521,15_1521,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1521_2023-02-07_E.pdf
Odisha,Puri,15,1511,15_1511,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1511_2023-02-07_E.pdf
Odisha,Rayagada,15,1524,15_1524,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1524_2023-02-07_E.pdf
Odisha,Sambalpur,15,1512,15_1512,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1512_2023-02-07_E.pdf
Odisha,Subarnapur,15,1515,15_1515,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1515_2023-02-07_E.pdf
Odisha,Sundargarh,15,1513,15_1513,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/15_1513_2023-02-07_E.pdf
Puducherry,Karaikal,39,3903,39_3903,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/39_3903_2023-02-07_E.pdf
Puducherry,Puducherry,39,3901,39_3901,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/39_3901_2023-02-07_E.pdf
Punjab,Amritsar,16,1605,16_1605,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/16_1605_2023-02-07_E.pdf
Punjab,Barnala,16,1619,16_1619,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/16_1619_2023-02-07_E.pdf
Punjab,Bhatinda,16,1608,16_1608,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/16_1608_2023-02-07_E.pdf
Punjab,Faridkot,16,1612,16_1612,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/16_1612_2023-02-07_E.pdf
Punjab,Fatehgarh Sahib,16,1614,16_1614,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/16_1614_2023-02-07_E.pdf
Punjab,Fazilka,16,1623,16_1623,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/16_1623_2023-02-07_E.pdf
Punjab,Ferozepur,16,1604,16_1604,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/16_1604_2023-02-07_E.pdf
Punjab,Gurdaspur,16,1606,16_1606,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/16_1606_2023-02-07_E.pdf
Punjab,Hoshiarpur,16,1601,16_1601,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/16_1601_2023-02-07_E.pdf
Punjab,Jalandhar,16,1602,16_1602,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/16_1602_2023-02-07_E.pdf
Punjab,Kapurthala,16,1607,16_1607,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/16_1607_2023-02-07_E.pdf
Punjab,Ludhiana,16,1603,16_1603,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/16_1603_2023-02-07_E.pdf
Punjab,Mansa,16,1613,16_1613,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/16_1613_2023-02-07_E.pdf
Punjab,Moga,16,1616,16_1616,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/16_1616_2023-02-07_E.pdf
Punjab,Pathankot,16,1622,16_1622,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/16_1622_2023-02-07_E.pdf
Punjab,Patiala,16,1609,16_1609,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/16_1609_2023-02-07_E.pdf
Punjab,Rupnagar,16,1611,16_1611,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/16_1611_2023-02-07_E.pdf
Punjab,Sahibzada Ajit Singh Nagar,16,1615,16_1615,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/16_1615_2023-02-07_E.pdf
Punjab,Sangrur,16,1610,16_1610,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/16_1610_2023-02-07_E.pdf
Punjab,Shahid Bhagat Singh Nagar,16,1621,16_1621,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/16_1621_2023-02-07_E.pdf
Punjab,Shri Mukatsar Sahib,16,1617,16_1617,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/16_1617_2023-02-07_E.pdf
Punjab,Tarn Taran,16,1620,16_1620,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/16_1620_2023-02-07_E.pdf
Rajasthan,Ajmer,17,1701,17_1701,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/17_1701_2023-02-07_E.pdf
Rajasthan,Alwar,17,1702,17_1702,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/17_1702_2023-02-07_E.pdf
Rajasthan,Banswara,17,1703,17_1703,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/17_1703_2023-02-07_E.pdf
Rajasthan,Baran,17,1735,17_1735,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/17_1735_2023-02-07_E.pdf
Rajasthan,Barmer,17,1704,17_1704,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/17_1704_2023-02-07_E.pdf
Rajasthan,Bharatpur,17,1705,17_1705,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/17_1705_2023-02-07_E.pdf
Rajasthan,Bhilwara,17,1706,17_1706,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/17_1706_2023-02-07_E.pdf
Rajasthan,Bikaner,17,1707,17_1707,https://www.imdagrimet.gov.in/accessData.php?path=Files/District AAS Bulletin/English Bulletin/17_1707_2023-02-07_E.pdf
